timestamp, frame, x, y, z, qx, qy, qz, qw
1968362.312950625, 000901, 0.10915872, -0.010168785, 0.43215904, 0.6843723, -0.5825422, -0.035654157, 0.43704462
1968362.329619083, 000902, 0.10489324, -0.008066773, 0.43086633, 0.6829786, -0.58496577, -0.035849698, 0.43597046
1968362.346287416, 000903, 0.10050087, -0.0060460716, 0.42974812, 0.68190455, -0.58722943, -0.03608267, 0.43458697
1968362.362955708, 000904, 0.09598507, -0.0039019734, 0.42875153, 0.68123436, -0.5890048, -0.03737331, 0.43312407
1968362.379624125, 000905, 0.09137915, -0.0015854876, 0.4278421, 0.6811769, -0.5901208, -0.03953992, 0.43149975
1968362.3962925, 000906, 0.08676764, 0.000863269, 0.4269468, 0.68134826, -0.59098107, -0.042147942, 0.4298017
1968362.412960958, 000907, 0.08145643, 0.004271185, 0.42540267, 0.6810116, -0.59219754, -0.044517815, 0.4284197
1968362.429629333, 000908, 0.07665337, 0.007113343, 0.42419434, 0.6801549, -0.5938543, -0.04677477, 0.42724517
1968362.44629775, 000909, 0.07196626, 0.0097991675, 0.42310902, 0.6793858, -0.59524256, -0.049110223, 0.42627397
1968362.462966166, 000910, 0.06730339, 0.012426332, 0.422064, 0.6786973, -0.5962147, -0.0515393, 0.425725
1968362.479634541, 000911, 0.062652744, 0.014965257, 0.42101148, 0.6773572, -0.5972583, -0.0539992, 0.42609128
1968362.496302833, 000912, 0.057950035, 0.017447215, 0.42000455, 0.6757319, -0.5983886, -0.056160938, 0.42680588
1968362.512971166, 000913, 0.052319586, 0.02129221, 0.4192469, 0.67513317, -0.5991937, -0.057518963, 0.426443
1968362.529639625, 000914, 0.0472238, 0.024244955, 0.41856426, 0.6760512, -0.59981835, -0.057939902, 0.42404675
1968362.546308, 000915, 0.0425182, 0.02685158, 0.4179684, 0.6774647, -0.60078925, -0.05818817, 0.42036647
1968362.562976458, 000916, 0.038198985, 0.029303586, 0.41742435, 0.6779998, -0.6025066, -0.059323758, 0.41687253
1968362.579644833, 000917, 0.034240797, 0.031629264, 0.41693476, 0.6773124, -0.6048366, -0.061702263, 0.41426265
1968362.596313166, 000918, 0.030514434, 0.033807337, 0.4165286, 0.67632616, -0.60695356, -0.064772695, 0.4123044
1968362.612981666, 000919, 0.026032418, 0.037098996, 0.4161754, 0.6759027, -0.6079537, -0.06772492, 0.41104877
1968362.629650041, 000920, 0.022159927, 0.039373662, 0.41587782, 0.67595065, -0.60819215, -0.06990091, 0.41025233
1968362.646318333, 000921, 0.01859881, 0.041221283, 0.41562888, 0.676204, -0.60797924, -0.07116633, 0.40993255
1968362.662986708, 000922, 0.015313306, 0.042888235, 0.41547456, 0.6765226, -0.6076385, -0.072040394, 0.4097596
1968362.679655125, 000923, 0.012363538, 0.044456147, 0.41545326, 0.676711, -0.60753393, -0.07301286, 0.40943125
1968362.6963235, 000924, 0.009774491, 0.045918867, 0.4155985, 0.67645097, -0.6079612, -0.07453043, 0.40895295
1968362.712991916, 000925, 0.007444948, 0.047308415, 0.41594654, 0.67599875, -0.60859877, -0.0767645, 0.4083388
1968362.729660333, 000926, 0.004270613, 0.049749926, 0.41653776, 0.6759907, -0.60885155, -0.07955243, 0.4074405
1968362.746328708, 000927, 0.0017896305, 0.05147456, 0.4172649, 0.676838, -0.6087671, -0.082375765, 0.40559474
1968362.762997125, 000928, -0.0003088484, 0.052916076, 0.41804063, 0.6782991, -0.6088692, -0.08441293, 0.40257055
1968362.779665416, 000929, -0.0021215437, 0.054235958, 0.4187679, 0.67956716, -0.60953957, -0.08572643, 0.39912507
1968362.79633375, 000930, -0.0037259161, 0.055509947, 0.4194064, 0.6802372, -0.61067104, -0.086544074, 0.39606628
1968362.813002166, 000931, -0.006443902, 0.056695666, 0.4201824, 0.6805018, -0.61174655, -0.0872764, 0.39378452
1968362.829670541, 000932, -0.008364469, 0.05793167, 0.42079663, 0.6805805, -0.6124336, -0.088443376, 0.3923176
1968362.846339, 000933, -0.010049097, 0.059205465, 0.421345, 0.68073034, -0.6126291, -0.08984437, 0.3914331
